Date,Jday,RB WY01,RB WY02,RB WY03,RB WY04,RB WY05,RB WY06,RB WY07,RB WY08,RB WY09,RB WY10,RB WY11,RB WY12,RB WY13,RB WY14,RB WY15,RB WY16,RB WY17,RB WY18,RB WY19,WB WY01,WB WY02,WB WY03,WB WY04,WB WY05,WB WY06,WB WY07,WB WY08,WB WY09,WB WY10,WB WY11,WB WY12,WB WY13,WB WY14,WB WY15,WB WY16,WB WY17,WB WY18,WB WY19
3-Dec,64,1.01952,2.29392,1.733184,2.29392,3.05856,2.80368,3.31344,2.191968,1.40184,25.488,5.0976,1.758672,7.39152,1.40184,2.80368,7.213104,4.281984,1.2132288,13.100832,0.648310154,3.346116923,0.313698462,2.091323077,3.136984615,3.973513846,3.136984615,1.338446769,1.317533538,21.95889231,3.555249231,1.087488,8.992689231,1.024748308,1.233880615,7.842461538,4.245385846,1.252702523,8.574424615
4-Dec,65,0.943056,2.013552,1.631232,2.03904,2.446848,2.29392,2.80368,2.090016,1.452816,10.857888,3.31344,1.554768,4.07808,1.299888,1.78416,3.211488,2.854656,1.1393136,4.97016,1.108401231,3.346116923,0.313698462,1.275707077,1.840364308,2.927852308,2.300455385,1.296620308,2.091323077,9.891958154,1.338446769,1.275707077,3.346116923,0.962008615,1.192054154,3.659815385,1.566400985,1.223424,4.266299077
5-Dec,66,0.866592,3.05856,1.580256,1.835136,2.191968,2.115504,2.344896,1.988064,1.376352,5.22504,2.80368,1.809648,13.25376,1.809648,1.325376,2.5386048,2.778192,1.3202784,3.160512,0.962008615,5.019175385,0.334611692,1.254793846,1.505752615,2.509587692,1.35936,1.35936,1.631232,4.642737231,1.192054154,2.091323077,23.42281846,1.233880615,1.150227692,3.304290462,1.6584192,1.3049856,2.321368615
6-Dec,67,0.841104,2.5488,1.478304,1.682208,1.988064,1.962576,2.140992,1.886112,1.376352,3.848688,1.78416,3.05856,4.07808,7.90128,1.223424,2.2633344,2.1333456,5.760288,2.625264,0.564657231,3.973513846,0.250958769,1.171140923,1.003835077,2.300455385,0.857442462,1.233880615,0.982921846,3.136984615,1.296620308,3.555249231,4.391778462,6.483101538,1.108401231,2.71872,1.430464985,3.074244923,1.652145231
7-Dec,68,0.815616,2.03904,1.40184,1.52928,1.78416,1.78416,1.962576,1.78416,1.325376,3.211488,1.52928,2.80368,2.80368,2.5488,1.14696,1.9906128,1.9396368,2.191968,2.3397984,0.355524923,2.091323077,0.439177846,1.087488,2.007670154,1.756711385,1.150227692,1.129314462,0.982921846,3.283377231,1.212967385,2.927852308,2.300455385,1.212967385,1.045661538,2.279542154,1.357268677,1.478565415,1.449286892
8-Dec,69,0.790128,1.707696,1.376352,1.427328,1.631232,1.631232,1.835136,1.707696,1.325376,2.67624,1.376352,2.16648,2.319408,1.886112,1.2744,1.7280864,1.8172944,1.643976,2.2531392,0.230045538,1.589405538,0.522830769,1.045661538,2.300455385,0.941095385,1.443012923,1.024748308,0.962008615,2.927852308,1.087488,1.714884923,1.338446769,0.836529231,1.317533538,1.031022277,1.633323323,1.382364554,1.486930708
9-Dec,70,0.76464,1.580256,1.325376,1.376352,1.52928,1.580256,1.682208,1.605744,1.733184,2.42136,1.325376,1.733184,2.090016,1.631232,1.65672,1.5522192,1.6337808,1.4196816,2.2531392,0.230045538,1.35936,0.355524923,1.003835077,1.819451077,0.920182154,0.773789538,0.962008615,1.463926154,2.091323077,1.024748308,0.982921846,1.380273231,0.941095385,1.756711385,1.850820923,1.3049856,1.290346338,1.491113354
10-Dec,71,0.76464,1.452816,1.325376,1.325376,1.452816,1.52928,1.580256,1.605744,8.66592,2.16648,1.2744,1.503792,7.39152,1.554768,2.29392,1.6618176,1.52928,1.2947904,2.2149072,0.460091077,1.233880615,0.250958769,1.024748308,1.296620308,1.045661538,1.087488,0.982921846,8.365292308,1.882190769,1.045661538,0.920182154,8.365292308,0.982921846,2.300455385,2.043222646,1.300802954,1.281981046,1.601953477
11-Dec,72,0.739152,1.376352,1.2744,8.9208,1.860624,1.452816,1.580256,1.554768,3.31344,1.988064,1.095984,1.580256,8.41104,1.503792,1.886112,2.1435408,1.4477184,1.2132288,2.1868704,0.941095385,1.505752615,0.334611692,6.692233846,0.669223385,1.108401231,1.233880615,1.254793846,1.903104,1.673058462,1.045661538,0.899268923,8.15616,0.899268923,1.192054154,2.425934769,1.263159138,1.238063262,1.313350892
12-Dec,73,0.713664,1.299888,1.2744,9.17568,1.554768,1.376352,1.452816,1.580256,2.80368,1.860624,3.56832,1.121472,3.56832,1.478304,1.52928,2.727216,1.4069376,1.1877408,1.8300384,1.275707077,1.443012923,0.543744,6.692233846,0.773789538,1.547579077,1.35936,1.275707077,1.610318769,1.35936,2.091323077,0.962008615,3.136984615,0.836529231,1.171140923,2.969678769,1.269433108,1.1690496,1.252702523
13-Dec,74,0.713664,1.682208,1.223424,4.33296,1.427328,1.325376,1.886112,1.52928,2.5488,1.809648,11.72448,1.070496,2.5488,1.40184,1.325376,1.9982592,1.3916448,1.1571552,1.745928,1.045661538,2.300455385,0.731963077,2.71872,0.648310154,1.296620308,2.300455385,1.35936,1.924017231,1.463926154,14.01186462,1.003835077,1.547579077,0.878355692,1.129314462,2.342281846,1.223424,1.179506215,1.171140923
14-Dec,75,0.688176,1.886112,1.452816,3.31344,1.325376,1.2744,3.05856,1.478304,2.395872,1.78416,5.0976,1.14696,2.268432,1.325376,1.248912,1.9727712,1.325376,1.1112768,1.7255376,0.209132308,2.300455385,0.669223385,2.091323077,0.564657231,1.756711385,3.346116923,1.463926154,1.568492308,1.505752615,3.346116923,0.962008615,1.338446769,0.941095385,1.087488,2.572327385,1.1962368,1.179506215,1.231789292
15-Dec,76,0.662688,1.580256,1.52928,2.80368,1.248912,1.223424,3.31344,1.427328,5.0976,1.78416,3.56832,3.31344,2.03904,1.2744,1.14696,4.766256,1.2667536,1.0653984,2.2990176,0.209132308,1.296620308,0.501917538,1.986756923,0.501917538,1.673058462,3.555249231,0.920182154,4.600910769,1.150227692,1.882190769,4.391778462,1.505752615,1.024748308,1.003835077,9.724652308,1.164866954,1.160684308,1.735798154
16-Dec,77,0.6372,1.376352,1.325376,2.5488,1.197936,1.172448,4.07808,1.376352,4.58784,1.733184,2.5488,7.13664,1.758672,1.14696,1.121472,3.69576,1.2591072,1.0424592,1.8020016,0.481004308,0.439177846,0.250958769,2.509587692,0.543744,0.773789538,4.391778462,0.836529231,3.973513846,1.003835077,1.254793846,9.201821538,1.254793846,0.941095385,0.982921846,4.621824,1.160684308,1.154410338,1.457652185
17-Dec,78,17.8416,1.325376,1.223424,2.344896,1.14696,1.14696,2.80368,1.325376,3.05856,1.682208,2.03904,2.344896,1.631232,0.968544,1.427328,2.854656,1.223424,0.9914832,1.694952,19.24017231,0.606483692,0.188219077,3.136984615,1.024748308,1.192054154,2.509587692,0.836529231,2.300455385,0.941095385,1.129314462,2.300455385,1.35936,0.836529231,1.066574769,2.948765538,1.204602092,1.166958277,1.591496862
18-Dec,79,8.41104,1.2744,1.121472,2.191968,1.121472,1.121472,2.523312,1.2744,2.29392,1.580256,1.707696,1.503792,1.809648,0.89208,1.758672,8.971776,15.42024,0.968544,1.669464,9.410953846,0.752876308,0.188219077,3.346116923,0.731963077,0.731963077,1.756711385,0.836529231,1.568492308,0.982921846,1.087488,1.463926154,2.091323077,0.878355692,1.129314462,11.16766523,14.95296,1.181597538,1.288255015
19-Dec,80,3.31344,1.2744,0.968544,2.03904,1.095984,1.095984,2.115504,1.223424,2.03904,1.478304,1.554768,1.65672,2.013552,0.866592,1.376352,3.31344,5.47992,1.287144,1.65672,3.555249231,0.731963077,0.690136615,1.568492308,0.606483692,0.731963077,1.944930462,0.815616,1.463926154,1.003835077,1.087488,1.673058462,2.091323077,0.836529231,1.150227692,2.467761231,3.241550769,1.290346338,1.206693415
20-Dec,81,2.29392,1.223424,8.15616,1.886112,1.070496,1.045008,1.886112,1.223424,1.835136,1.452816,1.478304,1.503792,1.605744,1.01952,1.2744,2.2123584,4.409424,1.2208752,1.4884992,2.300455385,0.815616,7.110498462,1.087488,0.522830769,0.752876308,1.380273231,1.422099692,1.045661538,1.024748308,1.129314462,1.526665846,1.401186462,0.815616,1.066574769,1.173232246,2.363195077,1.210876062,1.3865472
21-Dec,82,1.937088,1.172448,4.07808,1.78416,1.045008,1.045008,1.733184,1.197936,1.733184,1.40184,1.40184,1.580256,4.33296,12.99888,1.223424,1.9421856,3.593808,1.0118736,33.1344,2.007670154,0.648310154,3.764381538,0.962008615,0.481004308,1.463926154,1.35936,0.836529231,1.254793846,0.982921846,1.066574769,1.673058462,5.019175385,5.228307692,1.024748308,1.884282092,1.629140677,1.137679754,27.81459692
22-Dec,83,1.835136,1.070496,2.217456,1.733184,1.01952,0.994032,1.631232,1.197936,1.682208,1.325376,1.350864,4.07808,5.35248,29.05632,1.325376,7.060176,2.778192,1.0042272,49.7016,1.338446769,0.418264615,1.401186462,1.589405538,1.024748308,0.690136615,1.380273231,0.773789538,1.254793846,0.941095385,1.066574769,5.019175385,4.600910769,23.00455385,1.024748308,11.12583877,1.269433108,1.189962831,46.63650462
23-Dec,84,1.78416,1.095984,1.809648,1.733184,13.76352,0.994032,7.13664,3.56832,1.631232,1.2744,1.299888,1.427328,3.8232,17.8416,1.172448,5.938704,1.9855152,1.0908864,9.456048,1.296620308,0.690136615,1.045661538,2.091323077,11.71140923,0.711049846,8.783556923,1.673058462,2.300455385,0.920182154,1.066574769,1.505752615,1.296620308,16.73058462,0.982921846,10.39387569,1.231789292,1.227606646,7.612416
24-Dec,85,1.631232,1.121472,1.682208,13.25376,10.1952,0.968544,5.0976,12.744,1.580256,1.248912,1.223424,1.01952,2.523312,4.84272,5.35248,9.073728,1.6618176,1.2285216,4.84272,1.296620308,0.627396923,0.711049846,14.43012923,9.410953846,0.648310154,5.019175385,8.365292308,1.819451077,0.899268923,1.024748308,1.108401231,1.150227692,5.43744,5.43744,15.37122462,1.204602092,1.187871508,4.579997538
25-Dec,86,1.478304,1.045008,1.580256,16.05744,6.11712,0.968544,3.05856,3.31344,4.07808,1.070496,1.172448,1.248912,1.962576,2.80368,19.116,4.256496,1.5241824,1.0424592,2.778192,1.422099692,0.355524923,0.292785231,16.31232,4.182646154,1.171140923,2.927852308,3.346116923,2.300455385,0.878355692,1.003835077,1.212967385,1.087488,2.927852308,21.54062769,6.190316308,1.177414892,1.150227692,3.095158154
26-Dec,87,1.325376,0.994032,1.478304,4.58784,3.8232,0.943056,3.05856,2.446848,2.03904,1.070496,1.095984,1.095984,1.78416,2.16648,5.35248,2.854656,2.727216,0.9736416,1.9166976,1.296620308,0.271872,0.271872,5.019175385,2.509587692,1.965843692,3.346116923,2.71872,1.484839385,0.857442462,0.982921846,1.087488,1.547579077,2.509587692,4.810043077,3.868947692,1.1962368,1.066574769,1.654236554
27-Dec,88,1.2744,0.968544,1.427328,3.31344,3.05856,0.943056,2.446848,2.16648,3.05856,1.197936,1.070496,0.968544,1.835136,1.937088,3.56832,6.091632,9.558,0.917568,1.5496704,1.024748308,0.204949662,0.271872,3.555249231,1.233880615,1.422099692,2.509587692,2.509587692,3.346116923,1.192054154,1.254793846,1.003835077,1.422099692,1.882190769,2.509587692,7.570589538,5.311960615,1.037296246,1.650053908
28-Dec,89,1.197936,0.968544,1.325376,2.80368,2.5488,0.917568,2.242944,1.988064,17.33184,1.172448,0.994032,3.05856,1.733184,1.835136,5.0976,4.001616,3.007584,0.8716896,5.199552,1.045661538,0.188219077,0.397351385,3.346116923,1.819451077,0.836529231,2.509587692,2.300455385,17.98537846,1.108401231,1.045661538,2.927852308,1.568492308,1.045661538,4.810043077,4.203559385,2.948765538,1.010109046,4.789129846
29-Dec,90,1.095984,0.943056,1.2744,2.5488,2.140992,2.03904,2.090016,1.886112,6.88176,1.223424,0.917568,2.5488,1.554768,1.682208,3.56832,3.287952,2.3907744,0.8742384,10.679472,0.962008615,0.1903104,0.501917538,3.555249231,1.568492308,1.171140923,1.129314462,2.300455385,8.15616,1.129314462,0.982921846,2.509587692,1.631232,1.003835077,2.927852308,2.258628923,2.237715692,0.980830523,9.494606769
30-Dec,91,1.070496,0.917568,1.223424,2.80368,1.78416,3.8232,1.988064,1.78416,3.05856,1.197936,1.01952,2.16648,1.427328,1.631232,2.090016,2.727216,2.0211984,0.8436528,4.052592,0.962008615,0.188219077,0.585570462,5.019175385,1.443012923,2.509587692,1.798537846,2.509587692,3.764381538,1.087488,0.982921846,2.300455385,1.254793846,1.045661538,1.673058462,1.708610954,2.112236308,0.953643323,2.71872
31-Dec,92,1.045008,0.917568,2.29392,2.5488,2.29392,1.886112,1.886112,1.733184,2.395872,1.197936,1.172448,1.299888,1.325376,1.478304,2.80368,2.242944,1.898856,0.8181648,3.033072,1.401186462,0.188219077,3.136984615,3.555249231,1.986756923,1.463926154,1.568492308,2.509587692,2.927852308,0.941095385,0.962008615,1.108401231,1.129314462,1.045661538,2.71872,1.754620062,2.237715692,0.926456123,3.095158154
1-Jan,93,1.01952,0.89208,6.372,2.446848,3.05856,1.52928,1.78416,1.682208,1.937088,1.223424,2.29392,1.682208,1.248912,1.325376,3.31344,1.8529776,1.707696,0.7926768,3.56832,1.505752615,0.188219077,6.273969231,2.927852308,3.346116923,1.589405538,0.836529231,1.924017231,2.091323077,0.920182154,2.091323077,1.631232,1.045661538,1.087488,3.346116923,1.771350646,2.112236308,0.899268923,3.617988923
2-Jan,94,0.994032,0.89208,2.80368,2.395872,2.5488,1.376352,1.682208,1.631232,1.682208,1.223424,4.33296,1.937088,1.223424,1.248912,2.16648,1.6159392,1.5012432,0.7875792,2.574288,1.443012923,0.1903104,1.673058462,2.71872,1.652145231,0.794702769,0.982921846,1.317533538,1.882190769,0.878355692,3.764381538,1.777624615,0.982921846,0.941095385,1.777624615,1.537122462,1.965843692,0.872081723,1.445104246
3-Jan,95,0.968544,0.866592,2.5488,2.344896,2.5488,1.299888,1.631232,1.580256,1.478304,1.172448,2.5488,1.554768,1.2744,1.172448,1.707696,1.5139872,1.478304,0.7926768,2.2072608,1.422099692,0.167305846,1.254793846,3.555249231,2.927852308,1.045661538,0.836529231,0.857442462,1.463926154,0.815616,1.673058462,1.422099692,0.878355692,0.962008615,1.296620308,1.2777984,2.036948677,0.857442462,1.478565415
4-Jan,96,0.968544,0.866592,2.395872,2.191968,2.03904,1.223424,1.580256,1.52928,1.376352,1.172448,1.9116,1.40184,1.350864,1.14696,1.554768,1.4451696,1.6465248,0.7824816,2.1511872,0.313698462,0.167305846,1.463926154,4.391778462,1.903104,0.836529231,0.711049846,1.254793846,1.212967385,0.899268923,1.150227692,1.35936,1.045661538,0.878355692,1.35936,1.158592985,2.133149538,0.851168492,2.739633231
5-Jan,97,0.943056,0.841104,2.191968,2.090016,1.835136,1.197936,4.58784,1.478304,1.325376,1.14696,1.40184,1.14696,1.14696,1.14696,1.860624,1.427328,1.5216336,0.7697376,2.03904,0.230045538,0.167305846,1.882190769,3.136984615,0.920182154,1.087488,4.810043077,1.631232,1.673058462,0.878355692,1.108401231,1.045661538,0.982921846,0.878355692,1.505752615,1.118857846,1.279889723,0.846985846,2.446848
6-Jan,98,0.943056,0.841104,1.937088,1.988064,1.631232,1.121472,44.604,1.427328,1.2744,1.14696,1.2744,1.045008,1.070496,10.95984,2.03904,1.3865472,1.4859504,0.7544448,1.9523808,0.962008615,0.169397169,1.693971692,1.673058462,0.731963077,1.380273231,40.15340308,1.756711385,1.756711385,0.857442462,1.087488,1.003835077,0.962008615,3.346116923,1.631232,1.179506215,1.166958277,0.832346585,2.237715692
7-Jan,99,0.917568,0.866592,1.682208,1.886112,1.478304,1.095984,11.21472,4.58784,1.223424,1.095984,1.070496,1.01952,1.070496,2.42136,1.52928,1.3075344,1.4247792,0.7289568,1.771416,0.878355692,0.167305846,1.547579077,1.631232,1.024748308,0.752876308,10.87488,4.600910769,1.338446769,0.857442462,1.087488,0.982921846,0.962008615,2.091323077,1.192054154,1.202510769,1.037296246,0.821889969,1.591496862
8-Jan,100,0.89208,0.841104,1.478304,1.78416,1.376352,1.070496,5.86224,20.3904,1.172448,1.070496,0.89208,0.994032,1.01952,1.835136,1.2744,1.14696,1.3610592,0.7213104,1.7229888,0.669223385,0.167305846,1.505752615,1.547579077,0.899268923,0.711049846,7.110498462,18.40364308,0.962008615,0.857442462,1.003835077,0.982921846,0.962008615,1.777624615,1.254793846,1.112583877,1.231789292,0.872081723,2.154062769
9-Jan,101,0.89208,0.841104,1.299888,1.682208,1.2744,1.045008,4.33296,22.42944,1.121472,1.045008,0.943056,0.917568,1.01952,1.503792,1.2744,1.1163744,1.2820464,0.7213104,1.7510256,0.899268923,0.169397169,1.35936,1.463926154,0.836529231,0.815616,3.555249231,20.28583385,1.505752615,0.752876308,1.024748308,0.920182154,0.899268923,1.254793846,1.171140923,1.072848738,1.432556308,0.884629662,1.6856064
10-Jan,102,0.89208,0.89208,1.248912,1.580256,1.172448,0.994032,3.31344,7.90128,1.070496,1.045008,1.045008,0.943056,1.01952,1.325376,1.172448,4.4604,1.2183264,0.7238592,1.6873056,0.857442462,0.167305846,1.275707077,1.380273231,0.711049846,0.962008615,3.136984615,10.66574769,0.962008615,0.690136615,1.129314462,0.962008615,0.899268923,0.941095385,1.275707077,5.500179692,1.127223138,0.863716431,1.338446769
11-Jan,103,0.89208,0.917568,1.223424,1.478304,1.14696,1.2744,3.05856,5.0976,1.045008,1.01952,0.968544,0.89208,0.994032,19.37088,1.095984,4.766256,1.2285216,0.866592,1.554768,0.836529231,0.167305846,1.275707077,1.296620308,0.606483692,2.049496615,3.136984615,5.646572308,0.920182154,0.815616,0.982921846,0.899268923,0.899268923,12.96620308,1.212967385,5.186481231,1.788081231,0.817707323,1.315442215
12-Jan,104,0.841104,0.866592,1.197936,1.376352,1.121472,8.66592,2.80368,4.84272,0.994032,0.968544,1.070496,0.866592,1.070496,13.25376,1.095984,1.580256,8.79336,40.27104,1.4935968,0.962008615,0.167305846,1.317533538,1.212967385,0.773789538,9.410953846,1.861277538,3.764381538,1.087488,0.836529231,1.045661538,0.878355692,1.045661538,9.410953846,1.233880615,1.229697969,4.893696,27.60546462,1.403277785
13-Jan,105,0.89208,0.815616,1.172448,1.325376,2.5488,3.05856,3.05856,3.56832,0.968544,0.943056,1.01952,0.89208,4.58784,2.013552,1.045008,1.8172944,14.553648,13.89096,1.4349744,1.087488,0.167305846,1.233880615,1.171140923,2.300455385,3.973513846,3.555249231,2.71872,1.254793846,0.773789538,0.962008615,0.836529231,4.182646154,1.463926154,1.108401231,1.470200123,7.047758769,11.02127262,1.4681088
14-Jan,106,0.815616,0.815616,1.172448,1.248912,12.23424,15.03792,2.80368,3.05856,0.943056,0.943056,0.968544,0.917568,10.1952,5.60736,0.968544,1.6006464,4.97016,3.007584,1.4120352,1.087488,0.167305846,1.108401231,1.756711385,15.26665846,16.31232,1.296620308,2.509587692,1.003835077,0.836529231,0.941095385,0.794702769,11.29314462,4.182646154,1.108401231,1.261067815,2.781459692,2.781459692,1.445104246
15-Jan,107,0.815616,0.815616,1.172448,1.197936,4.58784,7.6464,2.5488,2.80368,0.917568,0.943056,0.968544,1.045008,4.07808,5.0976,0.943056,1.491048,4.20552,2.0364912,1.40184,0.899268923,0.167305846,1.171140923,1.652145231,2.71872,7.110498462,0.899268923,2.927852308,0.962008615,0.815616,0.962008615,0.731963077,3.555249231,4.600910769,1.171140923,1.208784738,2.384108308,2.041131323,1.399095138
16-Jan,108,0.815616,0.815616,1.121472,1.172448,3.31344,6.11712,2.242944,2.5488,0.89208,0.917568,0.943056,1.248912,2.5488,3.05856,0.917568,1.4247792,3.287952,1.7994528,1.389096,0.815616,0.167305846,1.066574769,1.568492308,1.443012923,5.228307692,1.212967385,2.091323077,0.920182154,0.794702769,0.878355692,0.773789538,1.861277538,2.71872,1.129314462,1.156501662,2.174976,1.664693169,1.275707077
17-Jan,109,0.815616,0.790128,1.070496,1.14696,2.5488,5.60736,1.988064,2.344896,0.866592,0.89208,0.968544,0.917568,2.242944,2.370384,0.866592,1.3738032,2.854656,1.6082928,1.3330224,0.439177846,0.165214523,1.003835077,1.526665846,1.171140923,3.973513846,2.927852308,2.71872,0.878355692,0.815616,0.836529231,0.857442462,1.568492308,1.944930462,1.087488,1.1690496,2.0662272,1.560127015,1.058209477
18-Jan,110,0.841104,0.76464,1.070496,1.121472,2.29392,20.3904,1.78416,2.140992,0.841104,0.943056,1.045008,0.713664,1.835136,2.115504,0.866592,1.3075344,1.8937584,1.4681088,1.3304736,0.209132308,0.167305846,0.941095385,1.526665846,1.045661538,21.95889231,1.631232,1.505752615,0.920182154,0.794702769,0.899268923,0.899268923,1.463926154,2.509587692,1.108401231,1.100035938,1.974208985,1.434647631,1.217150031
19-Jan,111,0.815616,0.76464,1.070496,1.095984,2.03904,10.1952,1.631232,1.886112,0.815616,0.943056,0.89208,0.866592,1.427328,1.78416,0.866592,1.2947904,1.4171328,1.3967424,1.2744,0.836529231,0.167305846,0.920182154,1.526665846,0.941095385,11.29314462,0.711049846,0.941095385,0.878355692,0.836529231,0.878355692,0.836529231,1.338446769,2.091323077,1.108401231,1.106309908,1.8759168,1.246428554,1.315442215
20-Jan,112,0.76464,0.76464,1.045008,1.070496,1.78416,4.84272,1.52928,1.78416,0.76464,0.917568,0.841104,0.790128,1.248912,1.65672,0.815616,1.2591072,1.3330224,1.4069376,1.299888,0.941095385,0.1631232,0.920182154,0.585570462,0.857442462,4.810043077,0.690136615,0.878355692,0.815616,0.836529231,0.899268923,0.836529231,1.087488,1.735798154,1.129314462,1.110492554,1.811085785,1.166958277,1.323807508
21-Jan,113,0.790128,0.76464,1.045008,1.045008,1.631232,7.6464,1.427328,1.682208,0.76464,1.095984,0.815616,0.76464,1.121472,1.503792,0.790128,1.2208752,1.65672,1.325376,1.2744,0.857442462,0.481004308,0.899268923,0.543744,0.836529231,9.201821538,0.669223385,1.212967385,0.815616,0.836529231,0.920182154,0.857442462,1.045661538,1.568492308,1.129314462,1.0603008,2.032766031,1.148136369,1.2777984
22-Jan,114,0.76464,0.76464,1.01952,1.01952,1.478304,5.0976,1.350864,1.580256,0.739152,1.045008,0.790128,0.76464,1.070496,1.503792,0.790128,1.197936,2.2480416,1.2514608,1.2744,0.271872,0.815616,0.899268923,0.627396923,0.752876308,6.273969231,0.669223385,1.673058462,0.815616,0.773789538,0.941095385,0.836529231,0.962008615,1.35936,1.108401231,1.0059264,2.446848,1.139771077,1.233880615
23-Jan,115,0.76464,0.790128,1.01952,0.994032,1.376352,3.05856,1.2744,1.478304,0.713664,1.095984,0.76464,0.739152,0.994032,1.40184,0.76464,1.172448,1.7535744,2.3474448,1.2336192,0.564657231,0.815616,0.899268923,1.108401231,0.794702769,2.509587692,0.627396923,1.087488,0.794702769,0.731963077,0.920182154,0.815616,0.920182154,1.254793846,1.045661538,1.001743754,2.091323077,2.195889231,1.219241354
24-Jan,116,0.739152,1.095984,1.01952,0.968544,1.2744,2.80368,1.197936,1.376352,0.713664,1.01952,0.739152,0.994032,0.866592,1.350864,0.739152,1.1648016,1.7382816,2.0925648,12.693024,0.648310154,1.024748308,0.899268923,1.296620308,0.920182154,2.71872,0.627396923,0.982921846,1.045661538,0.815616,0.836529231,1.003835077,0.920182154,1.150227692,1.024748308,0.985013169,2.195889231,1.767168,9.034515692
25-Jan,117,0.739152,1.070496,0.994032,0.943056,1.14696,2.42136,1.14696,1.325376,0.688176,11.72448,0.713664,1.14696,0.76464,1.299888,0.739152,1.1546064,1.542024,1.5496704,6.346512,0.627396923,0.202858338,0.878355692,1.150227692,0.627396923,2.509587692,0.627396923,1.673058462,1.171140923,10.03835077,0.878355692,0.920182154,0.899268923,1.003835077,1.003835077,0.962008615,1.928199877,1.350994708,4.977348923
26-Jan,118,0.76464,0.968544,0.994032,0.917568,1.070496,2.191968,1.121472,1.2744,0.662688,8.9208,0.713664,0.917568,0.713664,1.172448,0.713664,1.1316672,2.4901776,1.503792,3.186,0.878355692,0.752876308,0.836529231,0.669223385,0.460091077,2.509587692,0.627396923,2.091323077,1.192054154,7.110498462,0.941095385,0.878355692,0.836529231,0.920182154,1.003835077,0.974556554,2.551414154,1.321716185,2.71872
27-Jan,119,0.739152,0.968544,0.994032,0.89208,1.01952,1.937088,1.01952,1.223424,0.6372,3.05856,0.713664,1.325376,0.611712,1.070496,0.688176,1.1316672,1.9014048,1.4477184,2.4646896,0.836529231,1.024748308,0.794702769,0.564657231,0.836529231,2.300455385,0.606483692,1.526665846,1.212967385,1.798537846,0.920182154,1.024748308,0.794702769,0.920182154,0.941095385,0.974556554,2.405021538,1.3049856,2.032766031
28-Jan,120,0.713664,1.01952,0.968544,0.89208,0.968544,1.78416,0.968544,1.197936,0.6372,2.29392,0.688176,1.14696,0.611712,0.994032,0.688176,1.1291184,1.6210368,1.3941936,2.332152,0.815616,1.066574769,0.773789538,0.627396923,1.108401231,2.300455385,0.585570462,1.212967385,1.045661538,1.233880615,0.899268923,1.045661538,0.815616,0.878355692,0.899268923,0.964099938,2.022309415,1.302894277,1.938656492
29-Jan,121,0.713664,1.045008,0.968544,0.89208,0.968544,1.733184,0.943056,1.121472,0.6372,2.03904,0.662688,1.121472,0.662688,0.943056,0.662688,1.1265696,1.4884992,1.3304736,2.1996144,0.543744,0.209132308,0.773789538,0.941095385,0.815616,2.71872,0.962008615,1.003835077,1.171140923,2.049496615,0.878355692,0.941095385,0.752876308,0.878355692,0.878355692,0.949460677,1.846638277,1.177414892,1.888464738
30-Jan,122,0.739152,0.968544,0.943056,0.866592,0.943056,1.758672,0.89208,1.223424,0.662688,1.65672,0.662688,1.01952,2.5488,0.917568,0.662688,1.1291184,1.4069376,1.2947904,2.0594304,0.836529231,0.167305846,0.752876308,1.150227692,0.648310154,2.927852308,1.129314462,1.212967385,0.836529231,1.150227692,0.857442462,0.941095385,2.509587692,0.836529231,0.899268923,0.926456123,1.756711385,1.129314462,1.767168
31-Jan,123,0.739152,0.866592,0.866592,0.866592,0.943056,1.707696,0.89208,1.172448,0.6372,1.52928,0.76464,0.994032,16.31232,0.89208,0.662688,1.1495088,1.3738032,1.2412656,2.000808,0.857442462,0.156849231,0.731963077,1.129314462,0.564657231,2.927852308,0.878355692,0.920182154,0.773789538,1.087488,0.920182154,0.941095385,16.10318769,0.815616,0.878355692,0.951552,1.865460185,1.089579323,1.779715938
1-Feb,124,0.713664,0.866592,0.815616,0.866592,0.89208,1.580256,0.866592,1.14696,0.611712,1.478304,0.76464,1.376352,5.35248,0.866592,0.6372,1.9472832,1.3457664,1.2081312,1.835136,0.481004308,0.156849231,0.752876308,1.108401231,0.627396923,1.735798154,1.045661538,1.150227692,0.752876308,0.920182154,0.878355692,1.861277538,4.810043077,0.773789538,0.962008615,1.298711631,1.842455631,1.139771077,1.696063015
2-Feb,125,0.688176,0.866592,0.815616,0.866592,0.89208,1.503792,0.841104,1.14696,0.611712,1.40184,0.790128,1.325376,2.42136,0.866592,0.6372,1.0857888,1.2794976,1.121472,1.7127936,0.690136615,0.161031877,0.773789538,1.108401231,0.460091077,2.300455385,0.564657231,1.35936,0.920182154,0.920182154,0.857442462,1.631232,2.509587692,0.773789538,0.941095385,1.056118154,1.7943552,1.054026831,1.570583631
3-Feb,126,0.713664,0.841104,0.790128,0.841104,0.866592,3.05856,0.841104,1.121472,0.611712,1.2744,0.815616,1.045008,1.554768,0.841104,0.611712,1.5496704,1.2208752,0.9838368,1.478304,0.836529231,0.1631232,0.752876308,1.108401231,0.481004308,3.764381538,0.878355692,0.752876308,0.899268923,0.920182154,0.836529231,1.066574769,1.673058462,0.752876308,0.899268923,1.200419446,1.704428308,0.936912738,1.474382769
