site,wyear,date,doy_wyear,cluster,q_mm,q_mm_cum,snow_dep_m,precip_mm,temp_avg_vwc,pyranometer_watt_m2,use_snow_mm_daily,use_total_mm_daily,temp_avg,temp_max,temp_min,wind_spd_avg
RB,2002,2002-03-28,179,4,1.172448,301.293648,1.9558,0,-3.2,222.2,0,0,0.6,6.1,-5,2.5
WB,2002,2002-03-28,179,4,1.505752615,339.382000247,1.9558,0,-3.2,222.2,0,0,0.6,6.1,-5,2.5
RB,2002,2002-03-29,180,4,1.197936,302.491584,1.9304,0,0.9,124.3,0,0,2.2,11.1,-7.2,1.9
WB,2002,2002-03-29,180,4,1.526665846,340.90866609299997,1.9304,0,0.9,124.3,0,0,2.2,11.1,-7.2,1.9
RB,2002,2002-03-30,181,4,2.5488,305.040384,1.905,0.3,3.9,213.2,0,0,7.2,12.8,1.7,4.3
WB,2002,2002-03-30,181,4,2.927852308,343.836518401,1.905,0.3,3.9,213.2,0,0,7.2,12.8,1.7,4.3
RB,2002,2002-03-31,182,4,3.31344,308.353824,1.8541999999999998,0,5,236.3,0,0,6.1,14.4,-2.2,1.6
WB,2002,2002-03-31,182,4,3.973513846,347.810032247,1.8541999999999998,0,5,236.3,0,0,6.1,14.4,-2.2,1.6
RB,2002,2002-04-01,183,4,4.84272,313.196544,1.9304,13.7,-0,8.6,0,0,4.4,6.1,2.8,1.7
WB,2002,2002-04-01,183,4,6.064836923,353.87486917,1.9304,13.7,-0,8.6,0,0,4.4,6.1,2.8,1.7
RB,2002,2002-04-02,184,4,3.56832,316.764864,1.9558,0.8,-2.3,70,0,0,4.4,7.8,0.6,3
WB,2002,2002-04-02,184,4,4.391778462,358.266647632,1.9558,0.8,-2.3,70,0,0,4.4,7.8,0.6,3
RB,2002,2002-04-03,185,4,4.58784,321.352704,1.8796,2,-0.3,22,0,0,5,10,0,2.8
WB,2002,2002-04-03,185,4,5.855704615,364.122352247,1.8796,2,-0.3,22,0,0,5,10,0,2.8
RB,2002,2002-04-04,186,4,3.56832,324.921024,1.9304,0,-6.3,67.7,0,0,0,2.8,-2.8,4
WB,2002,2002-04-04,186,4,4.600910769,368.723263016,1.9304,0,-6.3,67.7,0,0,0,2.8,-2.8,4
RB,2002,2002-04-05,187,4,2.80368,327.724704,1.9304,0,-5.4,127,0,0,-1.7,3.3,-6.7,1.4
WB,2002,2002-04-05,187,4,3.346116923,372.069379939,1.9304,0,-5.4,127,0,0,-1.7,3.3,-6.7,1.4
RB,2002,2002-04-06,188,4,2.16648,329.891184,1.905,0,-7.7,220.6,0,0,-3.3,0,-7.2,2.9
WB,2002,2002-04-06,188,4,2.927852308,374.997232247,1.905,0,-7.7,220.6,0,0,-3.3,0,-7.2,2.9
RB,2002,2002-04-07,189,4,1.809648,331.700832,1.905,0,-4.6,212.6,0,0,-2.2,5,-10,1
WB,2002,2002-04-07,189,4,2.71872,377.715952247,1.905,0,-4.6,212.6,0,0,-2.2,5,-10,1
RB,2002,2002-04-08,190,4,1.78416,333.484992,1.905,1.8,2.3,71,0,0,5.6,8.9,1.7,2.1
WB,2002,2002-04-08,190,4,2.509587692,380.225539939,1.905,1.8,2.3,71,0,0,5.6,8.9,1.7,2.1
RB,2002,2002-04-09,191,4,6.62688,340.111872,1.8034,6.6,8.1,46.8,0,0,10,15.6,3.9,1.7
WB,2002,2002-04-09,191,4,7.528763077,387.754303016,1.8034,6.6,8.1,46.8,0,0,10,15.6,3.9,1.7
RB,2002,2002-04-10,192,4,12.23424,352.346112,1.7271999999999998,0,0.2,126.3,0,0,3.9,9.4,-1.7,3.9
WB,2002,2002-04-10,192,4,14.01186462,401.766167636,1.7271999999999998,0,0.2,126.3,0,0,3.9,9.4,-1.7,3.9
RB,2002,2002-04-11,193,1,5.35248,357.698592,1.7271999999999998,0,4.3,224.8,0,0,5.6,15,-3.9,2.1
WB,2002,2002-04-11,193,1,8.15616,409.922327636,1.7271999999999998,0,4.3,224.8,0,0,5.6,15,-3.9,2.1
RB,2002,2002-04-12,194,1,10.95984,368.658432,1.7018,0,9.6,242.5,0,0,10.6,21.1,0,4.3
WB,2002,2002-04-12,194,1,12.75707077,422.679398406,1.7018,0,9.6,242.5,0,0,10.6,21.1,0,4.3
RB,2002,2002-04-13,195,5,37.21248,405.870912,1.5748,17.5,8.6,40.4,0,0,12.8,15,10.6,2.8
WB,2002,2002-04-13,195,5,35.97075692,458.650155326,1.5748,17.5,8.6,40.4,0,0,12.8,15,10.6,2.8
RB,2002,2002-04-14,196,1,46.38816,452.259072,1.4731999999999998,4.8,8.1,147,0,0,13.3,16.7,9.4,2
WB,2002,2002-04-14,196,1,44.12691692,502.777072246,1.4731999999999998,4.8,8.1,147,0,0,13.3,16.7,9.4,2
RB,2002,2002-04-15,197,5,36.70272,488.961792,1.3716,10.9,9.7,115.8,0,0,14.4,20.6,8.3,1.3
WB,2002,2002-04-15,197,5,37.01641846,539.79349070599994,1.3716,10.9,9.7,115.8,0,0,14.4,20.6,8.3,1.3
RB,2002,2002-04-16,198,1,36.70272,525.664512,1.1683999999999999,0.3,16.3,227.3,0,0,18.3,30,6.7,1.9
WB,2002,2002-04-16,198,1,38.68947692,578.482967626,1.1683999999999999,0.3,16.3,227.3,0,0,18.3,30,6.7,1.9
RB,2002,2002-04-17,199,1,32.11488,557.779392,1.016,0,18.7,213.4,0,0,21.7,31.1,12.2,1.9
WB,2002,2002-04-17,199,1,38.89860923,617.381576856,1.016,0,18.7,213.4,0,0,21.7,31.1,12.2,1.9
RB,2002,2002-04-18,200,1,22.17456,579.953952,0.889,3.6,16,215.8,0,0,18.3,26.1,10,1.6
WB,2002,2002-04-18,200,1,35.97075692,653.352333776,0.889,3.6,16,215.8,0,0,18.3,26.1,10,1.6
RB,2002,2002-04-19,201,1,12.48912,592.443072,0.7111999999999999,0,17.7,185.5,0,0,18.9,28.9,8.3,3.3
WB,2002,2002-04-19,201,1,24.25934769,677.6116814659999,0.7111999999999999,0,17.7,185.5,0,0,18.9,28.9,8.3,3.3
RB,2002,2002-04-20,202,1,6.88176,599.324832,0.6604,0,2.3,269.1,0,0,7.8,13.9,1.7,5
WB,2002,2002-04-20,202,1,15.26665846,692.878339926,0.6604,0,2.3,269.1,0,0,7.8,13.9,1.7,5
RB,2002,2002-04-21,203,1,4.07808,603.402912,0.6095999999999999,0,-3.8,264.5,0,0,0,4.4,-4.4,3.8
WB,2002,2002-04-21,203,1,7.947027692,700.825367618,0.6095999999999999,0,-3.8,264.5,0,0,0,4.4,-4.4,3.8
RB,2002,2002-04-22,204,4,3.31344,606.716352,0.6095999999999999,5.1,-3.9,102.1,0,0,-1.1,3.9,-6.7,0.3
WB,2002,2002-04-22,204,4,5.228307692,706.05367531,0.6095999999999999,5.1,-3.9,102.1,0,0,-1.1,3.9,-6.7,0.3
RB,2002,2002-04-23,205,4,3.05856,609.774912,0.762,0.8,-2.3,104.2,0,0,3.3,6.7,0,1.7
WB,2002,2002-04-23,205,4,4.391778462,710.445453772,0.762,0.8,-2.3,104.2,0,0,3.3,6.7,0,1.7
RB,2002,2002-04-24,206,1,2.80368,612.578592,0.6858,0,2.8,269.2,0,0,5.6,13.3,-2.2,0.9
WB,2002,2002-04-24,206,1,3.973513846,714.418967618,0.6858,0,2.8,269.2,0,0,5.6,13.3,-2.2,0.9
RB,2002,2002-04-25,207,5,3.05856,615.637152,0.6858,6.9,2.8,123.3,0,0,5,13.3,-3.3,2.9
WB,2002,2002-04-25,207,5,4.182646154,718.601613772,0.6858,6.9,2.8,123.3,0,0,5,13.3,-3.3,2.9
RB,2002,2002-04-26,208,4,3.05856,618.695712,0.762,0.3,-2.8,48.3,0,0,3.3,7.8,-1.1,2.9
WB,2002,2002-04-26,208,4,3.973513846,722.575127618,0.762,0.3,-2.8,48.3,0,0,3.3,7.8,-1.1,2.9
RB,2002,2002-04-27,209,1,2.42136,621.117072,0.762,0,-0.7,145.8,0,0,2.8,9.4,-3.9,2.1
WB,2002,2002-04-27,209,1,3.346116923,725.921244541,0.762,0,-0.7,145.8,0,0,2.8,9.4,-3.9,2.1
RB,2002,2002-04-28,210,5,2.344896,623.461968,0.8382,15,-1.5,56.9,0,0,0.6,2.8,-1.7,0.6
WB,2002,2002-04-28,210,5,3.136984615,729.058229156,0.8382,15,-1.5,56.9,0,0,0.6,2.8,-1.7,0.6
RB,2002,2002-04-29,211,4,3.8232,627.285168,0.9144,7.4,-1.1,43.3,0,0,2.2,3.9,0,1.8
WB,2002,2002-04-29,211,4,4.600910769,733.659139925,0.9144,7.4,-1.1,43.3,0,0,2.2,3.9,0,1.8
RB,2002,2002-04-30,212,4,4.07808,631.363248,0.8382,1.3,-0.5,74,0,0,5.6,10.6,0.6,2.2
WB,2002,2002-04-30,212,4,4.600910769,738.260050694,0.8382,1.3,-0.5,74,0,0,5.6,10.6,0.6,2.2
RB,2002,2002-05-01,213,4,5.60736,636.970608,0.9652,1.5,0.8,87.8,0,0,5,10,-0.6,2.2
WB,2002,2002-05-01,213,4,5.646572308,743.906623002,0.9652,1.5,0.8,87.8,0,0,5,10,-0.6,2.2
RB,2002,2002-05-02,214,5,4.84272,641.813328,1.0413999999999999,9.4,2,58.6,0,0,2.8,7.2,-1.7,1.9
WB,2002,2002-05-02,214,5,4.8100430769999996,748.716666079,1.0413999999999999,9.4,2,58.6,0,0,2.8,7.2,-1.7,1.9
RB,2002,2002-05-03,215,4,7.6464,649.459728,1.0922,4.6,0.5,67.1,0,0,5.6,10,1.1,3.6
WB,2002,2002-05-03,215,4,7.110498462,755.827164541,1.0922,4.6,0.5,67.1,0,0,5.6,10,1.1,3.6
RB,2002,2002-05-04,216,1,6.11712,655.576848,1.016,0,5.5,318.3,0,0,8.3,16.7,0,2.5
WB,2002,2002-05-04,216,1,5.855704615,761.682869156,1.016,0,5.5,318.3,0,0,8.3,16.7,0,2.5
RB,2002,2002-05-05,217,1,7.39152,662.9683679999999,0.9144,0,9.1,292.8,0,0,9.4,20.6,-2.2,1.6
WB,2002,2002-05-05,217,1,7.737895385,769.4207645409999,0.9144,0,9.1,292.8,0,0,9.4,20.6,-2.2,1.6
RB,2002,2002-05-06,218,1,8.9208,671.889168,0.8635999999999999,0,14.6,237.7,0,0,14.4,25,3.3,3.5
WB,2002,2002-05-06,218,1,12.12967385,781.550438391,0.8635999999999999,0,14.6,237.7,0,0,14.4,25,3.3,3.5
RB,2002,2002-05-07,219,5,7.6464,679.535568,0.7111999999999999,1.8,11.9,99.3,0,0,14.4,21.7,6.7,4.3
WB,2002,2002-05-07,219,5,15.26665846,796.817096851,0.7111999999999999,1.8,11.9,99.3,0,0,14.4,21.7,6.7,4.3
RB,2002,2002-05-08,220,1,5.60736,685.142928,0.6858,0,4.6,295.6,0,0,10,15,4.4,2.5
WB,2002,2002-05-08,220,1,12.12967385,808.946770701,0.6858,0,4.6,295.6,0,0,10,15,4.4,2.5
RB,2002,2002-05-09,221,5,3.56832,688.711248,0.6858,1,7.4,112.7,0,0,8.9,12.8,5,3.7
WB,2002,2002-05-09,221,5,6.273969231,815.220739932,0.6858,1,7.4,112.7,0,0,8.9,12.8,5,3.7
RB,2002,2002-05-10,222,1,3.56832,692.279568,0.5841999999999999,0,8.7,311.3,0,0,13.9,19.4,8.3,4.6
WB,2002,2002-05-10,222,1,8.365292308,823.58603224,0.5841999999999999,0,8.7,311.3,0,0,13.9,19.4,8.3,4.6
RB,2002,2002-05-11,223,1,2.80368,695.083248,0.5588,0,3.5,280,0,0,7.8,13.3,2.2,3.4
WB,2002,2002-05-11,223,1,4.8100430769999996,828.3960753169999,0.5588,0,3.5,280,0,0,7.8,13.3,2.2,3.4
RB,2002,2002-05-12,224,5,2.80368,697.886928,0.5588,6.9,3.2,82,0,0,7.2,11.1,3.3,0.7
WB,2002,2002-05-12,224,5,3.973513846,832.369589163,0.5588,6.9,3.2,82,0,0,7.2,11.1,3.3,0.7
RB,2002,2002-05-13,225,5,12.23424,710.121168,0.5588,31,1.4,58.2,0,0,4.4,7.2,1.7,1.2
WB,2002,2002-05-13,225,5,12.33880615,844.708395313,0.5588,31,1.4,58.2,0,0,4.4,7.2,1.7,1.2
RB,2002,2002-05-14,226,5,15.54768,725.668848,0.7111999999999999,14.7,0.2,46.8,0,0,5.6,9.4,1.7,1.1
WB,2002,2002-05-14,226,5,14.43012923,859.138524543,0.7111999999999999,14.7,0.2,46.8,0,0,5.6,9.4,1.7,1.1
RB,2002,2002-05-15,227,4,10.45008,736.118928,0.889,4.6,0.8,48,0,0,6.7,11.1,1.7,3.5
WB,2002,2002-05-15,227,4,11.50227692,870.640801463,0.889,4.6,0.8,48,0,0,6.7,11.1,1.7,3.5
RB,2002,2002-05-16,228,5,13.50864,749.627568,0.8128,4.6,8.5,99.2,0,0,10.6,18.9,2.2,3.1
WB,2002,2002-05-16,228,5,13.80273231,884.443533773,0.8128,4.6,8.5,99.2,0,0,10.6,18.9,2.2,3.1
RB,2002,2002-05-17,229,1,32.11488,781.742448,0.6858,12.4,4.9,227.9,0,0,8.9,13.9,3.3,4.1
WB,2002,2002-05-17,229,1,36.80728615,921.250819923,0.6858,12.4,4.9,227.9,0,0,8.9,13.9,3.3,4.1
RB,2002,2002-05-18,230,4,7.90128,789.643728,0.762,2,-0.3,52.3,0,0,5,7.2,2.2,2.3
WB,2002,2002-05-18,230,4,11.29314462,932.543964543,0.762,2,-0.3,52.3,0,0,5,7.2,2.2,2.3
RB,2002,2002-05-19,231,1,4.84272,794.486448,0.7111999999999999,0,-0.4,134.4,0,0,4.4,8.3,0,2.9
WB,2002,2002-05-19,231,1,6.901366154,939.445330697,0.7111999999999999,0,-0.4,134.4,0,0,4.4,8.3,0,2.9
RB,2002,2002-05-20,232,5,3.8232,798.309648,0.7111999999999999,4.1,0.3,119.6,0,0,3.3,8.3,-1.7,1.3
WB,2002,2002-05-20,232,5,5.43744,944.882770697,0.7111999999999999,4.1,0.3,119.6,0,0,3.3,8.3,-1.7,1.3
RB,2002,2002-05-21,233,4,4.07808,802.387728,0.7365999999999999,0.8,1.8,82.5,0,0,5.6,10.6,0.6,2.5
WB,2002,2002-05-21,233,4,5.228307692,950.111078389,0.7365999999999999,0.8,1.8,82.5,0,0,5.6,10.6,0.6,2.5
RB,2002,2002-05-22,234,1,3.56832,805.956048,0.6858,0,7.5,328.4,0,0,8.3,18.9,-2.2,1.8
WB,2002,2002-05-22,234,1,4.600910769,954.7119891579999,0.6858,0,7.5,328.4,0,0,8.3,18.9,-2.2,1.8
RB,2002,2002-05-23,235,1,3.56832,809.524368,0.635,0,13.2,357.7,0,0,13.3,25,1.1,2.4
WB,2002,2002-05-23,235,1,6.064836923,960.776826081,0.635,0,13.2,357.7,0,0,13.3,25,1.1,2.4
RB,2002,2002-05-24,236,5,3.31344,812.837808,0.5841999999999999,0.3,11.4,90,0,0,13.9,21.7,5.6,3
WB,2002,2002-05-24,236,5,6.901366154,967.678192235,0.5841999999999999,0.3,11.4,90,0,0,13.9,21.7,5.6,3
RB,2002,2002-05-25,237,1,2.5488,815.386608,0.5588,0,6.8,357.8,0,0,8.3,18.3,-1.7,1.4
WB,2002,2002-05-25,237,1,5.228307692,972.906499927,0.5588,0,6.8,357.8,0,0,8.3,18.3,-1.7,1.4
RB,2002,2002-05-26,238,1,2.80368,818.190288,0.508,2.8,11.3,147.9,0,0,14.4,22.2,6.1,2.9
WB,2002,2002-05-26,238,1,5.855704615,978.762204542,0.508,2.8,11.3,147.9,0,0,14.4,22.2,6.1,2.9
RB,2002,2002-05-27,239,1,2.217456,820.407744,0.381,0,14,352.4,0,0,13.9,26.1,1.7,1
WB,2002,2002-05-27,239,1,5.228307692,983.990512234,0.381,0,14,352.4,0,0,13.9,26.1,1.7,1
RB,2002,2002-05-28,240,1,1.9116,822.319344,0.30479999999999996,0,17,293,0,0,18.3,26.7,10,1.3
WB,2002,2002-05-28,240,1,4.8100430769999996,988.8005553109999,0.30479999999999996,0,17,293,0,0,18.3,26.7,10,1.3
RB,2002,2002-05-29,241,1,1.733184,824.0525279999999,0.2032,0,17.6,208.4,0,0,20,26.7,12.8,2.6
WB,2002,2002-05-29,241,1,4.8100430769999996,993.610598388,0.2032,0,17.6,208.4,0,0,20,26.7,12.8,2.6
RB,2002,2002-05-30,242,5,2.03904,826.0915679999999,0.15239999999999998,3,16.5,95.7,0,0,19.4,24.4,14.4,2.1
WB,2002,2002-05-30,242,5,5.228307692,998.83890608,0.15239999999999998,3,16.5,95.7,0,0,19.4,24.4,14.4,2.1
RB,2002,2002-05-31,243,5,4.33296,830.424528,0.0508,13.7,15.3,103.4,0,0,18.9,24.4,12.8,2.8
WB,2002,2002-05-31,243,5,9.201821538,1008.040727618,0.0508,13.7,15.3,103.4,0,0,18.9,24.4,12.8,2.8
RB,2002,2002-06-01,244,1,3.31344,833.737968,0,1,14.9,313.1,0,0,18.9,25.6,11.7,3.4
WB,2002,2002-06-01,244,1,5.855704615,1013.8964322329999,0,1,14.9,313.1,0,0,18.9,25.6,11.7,3.4
RB,2002,2002-06-02,245,5,2.064528,835.802496,0,0.8,7.3,109.2,0,0,13.9,17.2,10.6,4.3
WB,2002,2002-06-02,245,5,3.555249231,1017.451681464,0,0.8,7.3,109.2,0,0,13.9,17.2,10.6,4.3
RB,2002,2002-06-03,246,1,1.733184,837.53568,0,0,5.1,263.2,0,0,-17.8,17.2,10.6,3.1
WB,2002,2002-06-03,246,1,2.927852308,1020.379533772,0,0,5.1,263.2,0,0,-17.8,17.2,10.6,3.1
RB,2002,2002-06-04,247,1,1.52928,839.06496,0,0,11.2,274.8,0,0,10.6,21.7,-1.1,1.6
WB,2002,2002-06-04,247,1,2.509587692,1022.889121464,0,0,11.2,274.8,0,0,10.6,21.7,-1.1,1.6
RB,2002,2002-06-05,248,5,3.31344,842.3783999999999,0,13.7,13.9,54.9,0,0,18.9,25,12.8,3
WB,2002,2002-06-05,248,5,5.228307692,1028.117429156,0,13.7,13.9,54.9,0,0,18.9,25,12.8,3
RB,2002,2002-06-06,249,1,6.372,848.7504,0,0.3,10.3,198.6,0,0,14.4,18.3,10.6,2.7
WB,2002,2002-06-06,249,1,9.410953846,1037.528383002,0,0.3,10.3,198.6,0,0,14.4,18.3,10.6,2.7
RB,2002,2002-06-07,250,1,2.5233120000000002,851.2737119999999,0,0,11.1,213.7,0,0,15,22.2,7.2,0.9
WB,2002,2002-06-07,250,1,3.764381538,1041.29276454,0,0,11.1,213.7,0,0,15,22.2,7.2,0.9
RB,2003,2003-03-09,160,4,0.560736,306.085392,2.286,1.3,-10.5,112.2,0,0,-5,5.6,-16.1,4.5
WB,2003,2003-03-09,160,4,0.606483692,260.591403317,2.286,1.3,-10.5,112.2,0,0,-5,5.6,-16.1,4.5
RB,2003,2003-03-10,161,4,0.560736,306.646128,2.2352,0,-18.6,128.5,0,0,-17.8,-11.7,-15.6,3.6
WB,2003,2003-03-10,161,4,0.606483692,261.197887009,2.2352,0,-18.6,128.5,0,0,-17.8,-11.7,-15.6,3.6
RB,2003,2003-03-11,162,4,0.560736,307.206864,2.2605999999999997,0,-11.4,131,0,0,-7.2,-0.6,-14.4,4.2
WB,2003,2003-03-11,162,4,0.585570462,261.783457471,2.2605999999999997,0,-11.4,131,0,0,-7.2,-0.6,-14.4,4.2
RB,2003,2003-03-12,163,4,0.560736,307.7676,2.2605999999999997,0.5,-5.6,24.8,0,0,-4.4,3.9,-13.3,3.4
WB,2003,2003-03-12,163,4,0.606483692,262.389941163,2.2605999999999997,0.5,-5.6,24.8,0,0,-4.4,3.9,-13.3,3.4
RB,2003,2003-03-13,164,4,0.560736,308.328336,2.286,0,-13.4,91.1,0,0,-11.1,-4.4,-18.3,2.4
WB,2003,2003-03-13,164,4,0.564657231,262.954598394,2.286,0,-13.4,91.1,0,0,-11.1,-4.4,-18.3,2.4
RB,2003,2003-03-14,165,4,0.560736,308.889072,2.2605999999999997,0,-14.3,182.8,0,0,-17.8,-6.7,-21.7,1.7
WB,2003,2003-03-14,165,4,0.564657231,263.51925562499997,2.2605999999999997,0,-14.3,182.8,0,0,-17.8,-6.7,-21.7,1.7
RB,2003,2003-03-15,166,4,0.535248,309.42432,2.2605999999999997,1,-4.8,145.3,0,0,-2.8,3.3,-9.4,0.7
WB,2003,2003-03-15,166,4,0.564657231,264.083912856,2.2605999999999997,1,-4.8,145.3,0,0,-2.8,3.3,-9.4,0.7
RB,2003,2003-03-16,167,4,0.866592,310.290912,2.2605999999999997,0,5.9,190.7,0,0,2.2,15,-10.6,0.5
WB,2003,2003-03-16,167,4,0.752876308,264.836789164,2.2605999999999997,0,5.9,190.7,0,0,2.2,15,-10.6,0.5
RB,2003,2003-03-17,168,4,2.80368,313.094592,2.0574,0,10,190.1,0,0,7.2,16.7,-2.8,1.1
WB,2003,2003-03-17,168,4,2.509587692,267.346376856,2.0574,0,10,190.1,0,0,7.2,16.7,-2.8,1.1
RB,2003,2003-03-18,169,4,5.0976,318.192192,2.0065999999999997,0,-0.1,202.5,0,0,0.6,4.4,-3.9,3.6
WB,2003,2003-03-18,169,4,4.600910769,271.947287625,2.0065999999999997,0,-0.1,202.5,0,0,0.6,4.4,-3.9,3.6
RB,2003,2003-03-19,170,4,2.80368,320.995872,1.9811999999999999,0,-3.7,200.7,0,0,-1.7,6.1,-10,0.7
WB,2003,2003-03-19,170,4,2.71872,274.666007625,1.9811999999999999,0,-3.7,200.7,0,0,-1.7,6.1,-10,0.7
RB,2003,2003-03-20,171,4,1.605744,322.601616,1.9811999999999999,15.2,-0.7,27.7,0,0,-2.8,1.7,-7.2,2.2
WB,2003,2003-03-20,171,4,1.986756923,276.652764548,1.9811999999999999,15.2,-0.7,27.7,0,0,-2.8,1.7,-7.2,2.2
RB,2003,2003-03-21,172,4,9.68544,332.287056,1.9304,7.4,4.6,155.2,0,0,7.2,13.3,0.6,0.6
WB,2003,2003-03-21,172,4,10.03835077,286.691115318,1.9304,7.4,4.6,155.2,0,0,7.2,13.3,0.6,0.6
RB,2003,2003-03-22,173,4,9.94032,342.227376,1.8796,0.8,3.1,75.3,0,0,2.8,5,0.6,0.1
WB,2003,2003-03-22,173,4,9.829218462,296.52033378,1.8796,0.8,3.1,75.3,0,0,2.8,5,0.6,0.1
RB,2003,2003-03-23,174,4,5.60736,347.834736,1.905,0.8,-1,84.3,0,0,2.2,4.4,0,0.9
WB,2003,2003-03-23,174,4,6.273969231,302.794303011,1.905,0.8,-1,84.3,0,0,2.2,4.4,0,0.9
RB,2003,2003-03-24,175,4,4.33296,352.167696,1.8796,0,2.3,185.7,0,0,5,11.7,-2.2,0.7
WB,2003,2003-03-24,175,4,4.600910769,307.39521378,1.8796,0,2.3,185.7,0,0,5,11.7,-2.2,0.7
RB,2003,2003-03-25,176,4,5.60736,357.775056,1.8541999999999998,1.8,5.9,56.6,0,0,9.4,15.6,2.8,1.7
WB,2003,2003-03-25,176,4,6.064836923,313.460050703,1.8541999999999998,1.8,5.9,56.6,0,0,9.4,15.6,2.8,1.7
RB,2003,2003-03-26,177,4,13.76352,371.538576,1.8034,4.3,1.9,34.9,0,0,3.9,6.1,1.1,0.8
WB,2003,2003-03-26,177,4,13.80273231,327.262783013,1.8034,4.3,1.9,34.9,0,0,3.9,6.1,1.1,0.8
RB,2003,2003-03-27,178,4,7.6464,379.184976,1.8034,0.3,0.5,198.4,0,0,2.8,8.9,-3.3,1.4
WB,2003,2003-03-27,178,4,8.783556923,336.046339936,1.8034,0.3,0.5,198.4,0,0,2.8,8.9,-3.3,1.4
RB,2003,2003-03-28,179,4,6.372,385.556976,1.778,0,4.4,182.8,0,0,5.6,15.6,-4.4,3
WB,2003,2003-03-28,179,4,7.528763077,343.575103013,1.778,0,4.4,182.8,0,0,5.6,15.6,-4.4,3
RB,2003,2003-03-29,180,5,23.70384,409.260816,1.7271999999999998,11.4,5.3,42.7,0,0,9.4,14.4,3.9,2.5
WB,2003,2003-03-29,180,5,24.88674462,368.461847633,1.7271999999999998,11.4,5.3,42.7,0,0,9.4,14.4,3.9,2.5
RB,2003,2003-03-30,181,4,16.82208,426.082896,1.778,6.6,-4.4,19.2,0,0,1.1,5,-3.3,3.1
WB,2003,2003-03-30,181,4,18.19451077,386.656358403,1.778,6.6,-4.4,19.2,0,0,1.1,5,-3.3,3.1
RB,2003,2003-03-31,182,4,5.0976,431.180496,1.8796,0,-10.3,167.9,0,0,-5,-3.3,-6.7,5.1
WB,2003,2003-03-31,182,4,6.901366154,393.55772455700003,1.8796,0,-10.3,167.9,0,0,-5,-3.3,-6.7,5.1
RB,2003,2003-04-02,184,4,2.80368,438.062256,1.8034,0.5,-2.9,57,0,0,1.1,4.4,-2.2,0.9
WB,2003,2003-04-02,184,4,3.555249231,401.50475225,1.8034,0.5,-2.9,57,0,0,1.1,4.4,-2.2,0.9
RB,2003,2003-04-03,185,4,2.395872,440.458128,1.8288,1.5,-5.6,17.5,0,0,-2.2,0.6,-5,0.8
WB,2003,2003-04-03,185,4,2.927852308,404.432604558,1.8288,1.5,-5.6,17.5,0,0,-2.2,0.6,-5,0.8
RB,2003,2003-04-04,186,4,2.242944,442.701072,1.8288,0,-8.3,26.8,0,0,-3.9,-2.2,-6.1,2.2
WB,2003,2003-04-04,186,4,2.509587692,406.94219225,1.8288,0,-8.3,26.8,0,0,-3.9,-2.2,-6.1,2.2
RB,2003,2003-04-05,187,4,2.03904,444.740112,1.9811999999999999,4.8,-7.9,11.7,0,0,-2.8,0.6,-6.1,2.2
WB,2003,2003-04-05,187,4,2.300455385,409.242647635,1.9811999999999999,4.8,-7.9,11.7,0,0,-2.8,0.6,-6.1,2.2
RB,2003,2003-04-06,188,4,1.886112,446.626224,1.9558,0,-9.1,217.4,0,0,-3.3,0,-6.7,5.6
WB,2003,2003-04-06,188,4,2.091323077,411.333970712,1.9558,0,-9.1,217.4,0,0,-3.3,0,-6.7,5.6
RB,2003,2003-04-07,189,4,1.733184,448.359408,1.9304,0,-7.4,187,0,0,-5,1.7,-12.2,1.6
WB,2003,2003-04-07,189,4,2.007670154,413.341640866,1.9304,0,-7.4,187,0,0,-5,1.7,-12.2,1.6
RB,2003,2003-04-08,190,4,1.580256,449.939664,1.9811999999999999,0,-5.8,38.9,0,0,-1.7,0.6,-4.4,0.3
WB,2003,2003-04-08,190,4,1.798537846,415.140178712,1.9811999999999999,0,-5.8,38.9,0,0,-1.7,0.6,-4.4,0.3
RB,2003,2003-04-09,191,4,1.503792,451.44345599999997,1.9811999999999999,0,-3.4,26.9,0,0,1.1,2.8,-1.1,0.5
WB,2003,2003-04-09,191,4,1.693971692,416.834150404,1.9811999999999999,0,-3.4,26.9,0,0,1.1,2.8,-1.1,0.5
RB,2003,2003-04-10,192,4,1.835136,453.278592,1.9558,0,2.1,222,0,0,4.4,12.2,-3.9,0.3
WB,2003,2003-04-10,192,4,2.049496615,418.883647019,1.9558,0,2.1,222,0,0,4.4,12.2,-3.9,0.3
RB,2003,2003-04-11,193,4,1.937088,455.21568,1.9558,0,2.9,115,0,0,2.8,10,-4.4,1.3
WB,2003,2003-04-11,193,4,2.300455385,421.184102404,1.9558,0,2.9,115,0,0,2.8,10,-4.4,1.3
RB,2003,2003-04-12,194,4,3.05856,458.27424,1.905,0,4.7,215,0,0,6.7,14.4,-1.1,4
WB,2003,2003-04-12,194,4,3.973513846,425.15761625,1.905,0,4.7,215,0,0,6.7,14.4,-1.1,4
RB,2003,2003-04-13,195,4,3.8232,462.09744,1.8796,0,-0.8,220.6,0,0,1.7,7.8,-4.4,4.1
WB,2003,2003-04-13,195,4,4.8100430769999996,429.967659327,1.8796,0,-0.8,220.6,0,0,1.7,7.8,-4.4,4.1
RB,2003,2003-04-14,196,4,3.8232,465.92064,1.8541999999999998,0,4.5,208.1,0,0,4.4,15.6,-7.2,2.3
