site,wyear,date,doy_wyear,cluster,q_mm,q_mm_cum,snow_dep_m,precip_mm,temp_avg_vwc,pyranometer_watt_m2,use_snow_mm_daily,use_total_mm_daily,temp_avg,temp_max,temp_min,wind_spd_avg
WB,2002,2002-05-10,222,4,8.365292308,823.58603224,0.5841999999999999,0,8.7,311.3,0,0,13.9,19.4,8.3,4.6
RB,2002,2002-05-11,223,4,2.80368,695.083248,0.5588,0,3.5,280,0,0,7.8,13.3,2.2,3.4
WB,2002,2002-05-11,223,4,4.8100430769999996,828.3960753169999,0.5588,0,3.5,280,0,0,7.8,13.3,2.2,3.4
RB,2002,2002-05-12,224,1,2.80368,697.886928,0.5588,6.9,3.2,82,0,0,7.2,11.1,3.3,0.7
WB,2002,2002-05-12,224,1,3.973513846,832.369589163,0.5588,6.9,3.2,82,0,0,7.2,11.1,3.3,0.7
RB,2002,2002-05-13,225,1,12.23424,710.121168,0.5588,31,1.4,58.2,0,0,4.4,7.2,1.7,1.2
WB,2002,2002-05-13,225,1,12.33880615,844.708395313,0.5588,31,1.4,58.2,0,0,4.4,7.2,1.7,1.2
RB,2002,2002-05-14,226,1,15.54768,725.668848,0.7111999999999999,14.7,0.2,46.8,0,0,5.6,9.4,1.7,1.1
WB,2002,2002-05-14,226,1,14.43012923,859.138524543,0.7111999999999999,14.7,0.2,46.8,0,0,5.6,9.4,1.7,1.1
RB,2002,2002-05-15,227,1,10.45008,736.118928,0.889,4.6,0.8,48,0,0,6.7,11.1,1.7,3.5
WB,2002,2002-05-15,227,1,11.50227692,870.640801463,0.889,4.6,0.8,48,0,0,6.7,11.1,1.7,3.5
RB,2002,2002-05-16,228,1,13.50864,749.627568,0.8128,4.6,8.5,99.2,0,0,10.6,18.9,2.2,3.1
WB,2002,2002-05-16,228,1,13.80273231,884.443533773,0.8128,4.6,8.5,99.2,0,0,10.6,18.9,2.2,3.1
RB,2002,2002-05-17,229,4,32.11488,781.742448,0.6858,12.4,4.9,227.9,0,0,8.9,13.9,3.3,4.1
WB,2002,2002-05-17,229,4,36.80728615,921.250819923,0.6858,12.4,4.9,227.9,0,0,8.9,13.9,3.3,4.1
RB,2002,2002-05-18,230,1,7.90128,789.643728,0.762,2,-0.3,52.3,0,0,5,7.2,2.2,2.3
WB,2002,2002-05-18,230,1,11.29314462,932.543964543,0.762,2,-0.3,52.3,0,0,5,7.2,2.2,2.3
RB,2002,2002-05-19,231,4,4.84272,794.486448,0.7111999999999999,0,-0.4,134.4,0,0,4.4,8.3,0,2.9
WB,2002,2002-05-19,231,4,6.901366154,939.445330697,0.7111999999999999,0,-0.4,134.4,0,0,4.4,8.3,0,2.9
RB,2002,2002-05-20,232,4,3.8232,798.309648,0.7111999999999999,4.1,0.3,119.6,0,0,3.3,8.3,-1.7,1.3
WB,2002,2002-05-20,232,4,5.43744,944.882770697,0.7111999999999999,4.1,0.3,119.6,0,0,3.3,8.3,-1.7,1.3
RB,2002,2002-05-21,233,1,4.07808,802.387728,0.7365999999999999,0.8,1.8,82.5,0,0,5.6,10.6,0.6,2.5
WB,2002,2002-05-21,233,1,5.228307692,950.111078389,0.7365999999999999,0.8,1.8,82.5,0,0,5.6,10.6,0.6,2.5
RB,2002,2002-05-22,234,4,3.56832,805.956048,0.6858,0,7.5,328.4,0,0,8.3,18.9,-2.2,1.8
WB,2002,2002-05-22,234,4,4.600910769,954.7119891579999,0.6858,0,7.5,328.4,0,0,8.3,18.9,-2.2,1.8
RB,2002,2002-05-23,235,4,3.56832,809.524368,0.635,0,13.2,357.7,0,0,13.3,25,1.1,2.4
WB,2002,2002-05-23,235,4,6.064836923,960.776826081,0.635,0,13.2,357.7,0,0,13.3,25,1.1,2.4
RB,2002,2002-05-24,236,1,3.31344,812.837808,0.5841999999999999,0.3,11.4,90,0,0,13.9,21.7,5.6,3
WB,2002,2002-05-24,236,1,6.901366154,967.678192235,0.5841999999999999,0.3,11.4,90,0,0,13.9,21.7,5.6,3
RB,2002,2002-05-25,237,4,2.5488,815.386608,0.5588,0,6.8,357.8,0,0,8.3,18.3,-1.7,1.4
WB,2002,2002-05-25,237,4,5.228307692,972.906499927,0.5588,0,6.8,357.8,0,0,8.3,18.3,-1.7,1.4
RB,2002,2002-05-26,238,1,2.80368,818.190288,0.508,2.8,11.3,147.9,0,0,14.4,22.2,6.1,2.9
WB,2002,2002-05-26,238,1,5.855704615,978.762204542,0.508,2.8,11.3,147.9,0,0,14.4,22.2,6.1,2.9
RB,2002,2002-05-27,239,4,2.217456,820.407744,0.381,0,14,352.4,0,0,13.9,26.1,1.7,1
WB,2002,2002-05-27,239,4,5.228307692,983.990512234,0.381,0,14,352.4,0,0,13.9,26.1,1.7,1
RB,2002,2002-05-28,240,4,1.9116,822.319344,0.30479999999999996,0,17,293,0,0,18.3,26.7,10,1.3
WB,2002,2002-05-28,240,4,4.8100430769999996,988.8005553109999,0.30479999999999996,0,17,293,0,0,18.3,26.7,10,1.3
RB,2002,2002-05-29,241,4,1.733184,824.0525279999999,0.2032,0,17.6,208.4,0,0,20,26.7,12.8,2.6
WB,2002,2002-05-29,241,4,4.8100430769999996,993.610598388,0.2032,0,17.6,208.4,0,0,20,26.7,12.8,2.6
RB,2002,2002-05-30,242,1,2.03904,826.0915679999999,0.15239999999999998,3,16.5,95.7,0,0,19.4,24.4,14.4,2.1
WB,2002,2002-05-30,242,1,5.228307692,998.83890608,0.15239999999999998,3,16.5,95.7,0,0,19.4,24.4,14.4,2.1
RB,2002,2002-05-31,243,1,4.33296,830.424528,0.0508,13.7,15.3,103.4,0,0,18.9,24.4,12.8,2.8
WB,2002,2002-05-31,243,1,9.201821538,1008.040727618,0.0508,13.7,15.3,103.4,0,0,18.9,24.4,12.8,2.8
RB,2002,2002-06-01,244,4,3.31344,833.737968,0,1,14.9,313.1,0,0,18.9,25.6,11.7,3.4
WB,2002,2002-06-01,244,4,5.855704615,1013.8964322329999,0,1,14.9,313.1,0,0,18.9,25.6,11.7,3.4
RB,2002,2002-06-02,245,1,2.064528,835.802496,0,0.8,7.3,109.2,0,0,13.9,17.2,10.6,4.3
WB,2002,2002-06-02,245,1,3.555249231,1017.451681464,0,0.8,7.3,109.2,0,0,13.9,17.2,10.6,4.3
RB,2003,2003-03-29,180,1,23.70384,409.260816,1.7271999999999998,11.4,5.3,42.7,0,0,9.4,14.4,3.9,2.5
WB,2003,2003-03-29,180,1,24.88674462,368.461847633,1.7271999999999998,11.4,5.3,42.7,0,0,9.4,14.4,3.9,2.5
RB,2003,2003-03-30,181,2,16.82208,426.082896,1.778,6.6,-4.4,19.2,0,0,1.1,5,-3.3,3.1
WB,2003,2003-03-30,181,2,18.19451077,386.656358403,1.778,6.6,-4.4,19.2,0,0,1.1,5,-3.3,3.1
RB,2003,2003-03-31,182,2,5.0976,431.180496,1.8796,0,-10.3,167.9,0,0,-5,-3.3,-6.7,5.1
WB,2003,2003-03-31,182,2,6.901366154,393.55772455700003,1.8796,0,-10.3,167.9,0,0,-5,-3.3,-6.7,5.1
RB,2003,2003-04-02,184,2,2.80368,438.062256,1.8034,0.5,-2.9,57,0,0,1.1,4.4,-2.2,0.9
WB,2003,2003-04-02,184,2,3.555249231,401.50475225,1.8034,0.5,-2.9,57,0,0,1.1,4.4,-2.2,0.9
RB,2003,2003-04-03,185,2,2.395872,440.458128,1.8288,1.5,-5.6,17.5,0,0,-2.2,0.6,-5,0.8
WB,2003,2003-04-03,185,2,2.927852308,404.432604558,1.8288,1.5,-5.6,17.5,0,0,-2.2,0.6,-5,0.8
RB,2003,2003-04-04,186,2,2.242944,442.701072,1.8288,0,-8.3,26.8,0,0,-3.9,-2.2,-6.1,2.2
WB,2003,2003-04-04,186,2,2.509587692,406.94219225,1.8288,0,-8.3,26.8,0,0,-3.9,-2.2,-6.1,2.2
RB,2003,2003-04-05,187,2,2.03904,444.740112,1.9811999999999999,4.8,-7.9,11.7,0,0,-2.8,0.6,-6.1,2.2
WB,2003,2003-04-05,187,2,2.300455385,409.242647635,1.9811999999999999,4.8,-7.9,11.7,0,0,-2.8,0.6,-6.1,2.2
RB,2003,2003-04-06,188,2,1.886112,446.626224,1.9558,0,-9.1,217.4,0,0,-3.3,0,-6.7,5.6
WB,2003,2003-04-06,188,2,2.091323077,411.333970712,1.9558,0,-9.1,217.4,0,0,-3.3,0,-6.7,5.6
RB,2003,2003-04-07,189,2,1.733184,448.359408,1.9304,0,-7.4,187,0,0,-5,1.7,-12.2,1.6
WB,2003,2003-04-07,189,2,2.007670154,413.341640866,1.9304,0,-7.4,187,0,0,-5,1.7,-12.2,1.6
RB,2003,2003-04-08,190,2,1.580256,449.939664,1.9811999999999999,0,-5.8,38.9,0,0,-1.7,0.6,-4.4,0.3
WB,2003,2003-04-08,190,2,1.798537846,415.140178712,1.9811999999999999,0,-5.8,38.9,0,0,-1.7,0.6,-4.4,0.3
RB,2003,2003-04-09,191,2,1.503792,451.44345599999997,1.9811999999999999,0,-3.4,26.9,0,0,1.1,2.8,-1.1,0.5
WB,2003,2003-04-09,191,2,1.693971692,416.834150404,1.9811999999999999,0,-3.4,26.9,0,0,1.1,2.8,-1.1,0.5
RB,2003,2003-04-10,192,2,1.835136,453.278592,1.9558,0,2.1,222,0,0,4.4,12.2,-3.9,0.3
WB,2003,2003-04-10,192,2,2.049496615,418.883647019,1.9558,0,2.1,222,0,0,4.4,12.2,-3.9,0.3
RB,2003,2003-04-11,193,2,1.937088,455.21568,1.9558,0,2.9,115,0,0,2.8,10,-4.4,1.3
WB,2003,2003-04-11,193,2,2.300455385,421.184102404,1.9558,0,2.9,115,0,0,2.8,10,-4.4,1.3
RB,2003,2003-04-12,194,2,3.05856,458.27424,1.905,0,4.7,215,0,0,6.7,14.4,-1.1,4
WB,2003,2003-04-12,194,2,3.973513846,425.15761625,1.905,0,4.7,215,0,0,6.7,14.4,-1.1,4
RB,2003,2003-04-13,195,2,3.8232,462.09744,1.8796,0,-0.8,220.6,0,0,1.7,7.8,-4.4,4.1
WB,2003,2003-04-13,195,2,4.8100430769999996,429.967659327,1.8796,0,-0.8,220.6,0,0,1.7,7.8,-4.4,4.1
RB,2003,2003-04-14,196,2,3.8232,465.92064,1.8541999999999998,0,4.5,208.1,0,0,4.4,15.6,-7.2,2.3
WB,2003,2003-04-14,196,2,4.8100430769999996,434.777702404,1.8541999999999998,0,4.5,208.1,0,0,4.4,15.6,-7.2,2.3
RB,2003,2003-04-15,197,1,17.58672,483.50736,1.778,2,13.4,177.5,0,0,14.4,26.7,2.2,3
WB,2003,2003-04-15,197,1,16.93971692,451.717419324,1.778,2,13.4,177.5,0,0,14.4,26.7,2.2,3
RB,2003,2003-04-16,198,2,22.42944,505.9368,1.6256,0.5,0.3,62.2,0,0,5,13.9,-4.4,4.6
WB,2003,2003-04-16,198,2,20.07670154,471.794120864,1.6256,0.5,0.3,62.2,0,0,5,13.9,-4.4,4.6
RB,2003,2003-04-17,199,2,6.88176,512.81856,1.6256,0,-5.6,236.9,0,0,-1.7,4.4,-7.8,2.4
WB,2003,2003-04-17,199,2,7.737895385,479.532016249,1.6256,0,-5.6,236.9,0,0,-1.7,4.4,-7.8,2.4
RB,2003,2003-04-18,200,2,4.07808,516.89664,1.6256,0,-0.9,116,0,0,2.8,10,-5,3
WB,2003,2003-04-18,200,2,5.019175385,484.551191634,1.6256,0,-0.9,116,0,0,2.8,10,-5,3
RB,2003,2003-04-19,201,1,4.07808,520.97472,1.6001999999999998,0,7.4,90.1,0,0,8.9,13.9,3.3,1
WB,2003,2003-04-19,201,1,5.019175385,489.570367019,1.6001999999999998,0,7.4,90.1,0,0,8.9,13.9,3.3,1
RB,2003,2003-04-20,202,4,11.97936,532.95408,1.4986,0,11.4,198.5,0,0,14.4,22.8,6.1,2.6
WB,2003,2003-04-20,202,4,14.63926154,504.209628559,1.4986,0,11.4,198.5,0,0,14.4,22.8,6.1,2.6
RB,2003,2003-04-21,203,1,13.50864,546.46272,1.4478,0.5,9.3,153.7,0,0,12.8,21.1,4.4,3.4
WB,2003,2003-04-21,203,1,16.52145231,520.731080869,1.4478,0.5,9.3,153.7,0,0,12.8,21.1,4.4,3.4
RB,2003,2003-04-22,204,1,12.744,559.20672,1.3716,0.8,4.3,23.9,0,0,9.4,11.7,7.2,0.8
WB,2003,2003-04-22,204,1,15.89405538,536.625136249,1.3716,0.8,4.3,23.9,0,0,9.4,11.7,7.2,0.8
RB,2003,2003-04-23,205,1,10.1952,569.40192,1.4478,2,-0.4,77,0,0,4.4,7.2,1.1,2.2
WB,2003,2003-04-23,205,1,12.12967385,548.754810099,1.4478,2,-0.4,77,0,0,4.4,7.2,1.1,2.2
RB,2003,2003-04-24,206,2,5.35248,574.7544,1.6764,0,-4.3,66,0,0,1.1,2.2,0,3.6
WB,2003,2003-04-24,206,2,6.901366154,555.656176253,1.6764,0,-4.3,66,0,0,1.1,2.2,0,3.6
RB,2003,2003-04-25,207,2,4.58784,579.34224,1.651,0,0.3,231.4,0,0,5.6,12.2,-1.7,2.1
WB,2003,2003-04-25,207,2,5.646572308,561.302748561,1.651,0,0.3,231.4,0,0,5.6,12.2,-1.7,2.1
RB,2003,2003-04-26,208,1,14.52816,593.8704,1.6001999999999998,19.6,2.1,18.1,0,0,3.3,7.8,-1.1,0.4
WB,2003,2003-04-26,208,1,13.5936,574.896348561,1.6001999999999998,19.6,2.1,18.1,0,0,3.3,7.8,-1.1,0.4
RB,2003,2003-04-27,209,4,17.33184,611.20224,1.4731999999999998,0,6.2,209.8,0,0,8.9,14.4,3.3,1.8
WB,2003,2003-04-27,209,4,18.19451077,593.090859331,1.4731999999999998,0,6.2,209.8,0,0,8.9,14.4,3.3,1.8
RB,2003,2003-04-28,210,4,13.25376,624.456,1.3716,0.3,12.8,215.3,0,0,13.3,24.4,1.7,2.8
WB,2003,2003-04-28,210,4,16.31232,609.403179331,1.3716,0.3,12.8,215.3,0,0,13.3,24.4,1.7,2.8
RB,2003,2003-04-29,211,4,14.78304,639.23904,1.3461999999999998,0.3,7.7,235.4,0,0,8.9,15.6,1.7,3.6
WB,2003,2003-04-29,211,4,19.24017231,628.643351641,1.3461999999999998,0.3,7.7,235.4,0,0,8.9,15.6,1.7,3.6
RB,2003,2003-04-30,212,2,6.88176,646.1208,1.3461999999999998,0,4.9,236.6,0,0,6.7,13.9,-1.1,1.7
WB,2003,2003-04-30,212,2,10.66574769,639.309099331,1.3461999999999998,0,4.9,236.6,0,0,6.7,13.9,-1.1,1.7
RB,2003,2003-05-01,213,1,7.6464,653.7672,1.2953999999999999,3.6,8,103.1,0,0,13.9,21.7,5.6,3
WB,2003,2003-05-01,213,1,11.71140923,651.020508561,1.2953999999999999,3.6,8,103.1,0,0,13.9,21.7,5.6,3
RB,2003,2003-05-02,214,1,15.03792,668.80512,1.2191999999999998,10.2,4.1,49.6,0,0,7.2,10,3.9,3.3
WB,2003,2003-05-02,214,1,19.44930462,670.469813181,1.2191999999999998,10.2,4.1,49.6,0,0,7.2,10,3.9,3.3
RB,2003,2003-05-03,215,2,7.39152,676.19664,1.2191999999999998,0,2.6,250.1,0,0,5.6,12.2,-1.7,2.1
WB,2003,2003-05-03,215,2,10.87488,681.344693181,1.2191999999999998,0,2.6,250.1,0,0,5.6,12.2,-1.7,2.1
RB,2003,2003-05-04,216,4,4.84272,681.03936,1.1683999999999999,0,9.4,243.6,0,0,7.8,19.4,-3.9,1.2
WB,2003,2003-05-04,216,4,8.15616,689.500853181,1.1683999999999999,0,9.4,243.6,0,0,7.8,19.4,-3.9,1.2
RB,2003,2003-05-05,217,4,4.58784,685.6272,1.1683999999999999,0,13,211.3,0,0,10.6,21.7,-1.1,2.6
WB,2003,2003-05-05,217,4,8.783556923,698.284410104,1.1683999999999999,0,13,211.3,0,0,10.6,21.7,-1.1,2.6
RB,2003,2003-05-06,218,1,4.07808,689.70528,1.0668,2,4.8,21.9,0,0,10,13.9,6.1,3.1
WB,2003,2003-05-06,218,1,7.319630769,705.604040873,1.0668,2,4.8,21.9,0,0,10,13.9,6.1,3.1
RB,2003,2003-05-07,219,4,3.8232,693.52848,1.016,0,6.7,133.7,0,0,8.9,13.3,4.4,2.1
WB,2003,2003-05-07,219,4,6.901366154,712.505407027,1.016,0,6.7,133.7,0,0,8.9,13.3,4.4,2.1
RB,2003,2003-05-08,220,4,3.31344,696.84192,0.9652,0,8.9,200.4,0,0,10,18.9,1.1,1.3
WB,2003,2003-05-08,220,4,6.692233846,719.197640873,0.9652,0,8.9,200.4,0,0,10,18.9,1.1,1.3
RB,2003,2003-05-09,221,1,3.31344,700.15536,0.9398,2.5,4.8,109.4,0,0,7.2,12.8,1.1,2.2
WB,2003,2003-05-09,221,1,6.273969231,725.471610104,0.9398,2.5,4.8,109.4,0,0,7.2,12.8,1.1,2.2
RB,2003,2003-05-10,222,4,2.5488,702.70416,0.9144,0,7.1,236,0,0,7.8,17.2,-1.7,2
WB,2003,2003-05-10,222,4,5.228307692,730.699917796,0.9144,0,7.1,236,0,0,7.8,17.2,-1.7,2
RB,2003,2003-05-11,223,1,2.80368,705.50784,0.8382,8.9,9.8,133.2,0,0,10.6,21.1,0,1.8
WB,2003,2003-05-11,223,1,6.273969231,736.973887027,0.8382,8.9,9.8,133.2,0,0,10.6,21.1,0,1.8
RB,2003,2003-05-12,224,1,8.66592,714.17376,0.7874,1.5,4.9,48.3,0,0,10,13.3,6.7,1.7
WB,2003,2003-05-12,224,1,14.43012923,751.404016257,0.7874,1.5,4.9,48.3,0,0,10,13.3,6.7,1.7
RB,2003,2003-05-13,225,1,6.62688,720.80064,0.7111999999999999,1.5,4.9,91.6,0,0,10,12.8,7.2,1.6
WB,2003,2003-05-13,225,1,10.87488,762.278896257,0.7111999999999999,1.5,4.9,91.6,0,0,10,12.8,7.2,1.6
RB,2003,2003-05-14,226,1,6.372,727.17264,0.6858,0,4.9,74,0,0,9.4,12.2,6.7,1.4
WB,2003,2003-05-14,226,1,10.66574769,772.944643947,0.6858,0,4.9,74,0,0,9.4,12.2,6.7,1.4
RB,2003,2003-05-15,227,1,3.8232,730.99584,0.6604,0,8.1,83.8,0,0,12.8,17.2,8.3,1.4
WB,2003,2003-05-15,227,1,6.273969231,779.2186131779999,0.6604,0,8.1,83.8,0,0,12.8,17.2,8.3,1.4
RB,2003,2003-05-16,228,4,3.05856,734.0544,0.6095999999999999,0,7.3,158.2,0,0,10.6,17.8,3.3,2.2
WB,2003,2003-05-16,228,4,5.228307692,784.44692087,0.6095999999999999,0,7.3,158.2,0,0,10.6,17.8,3.3,2.2
RB,2003,2003-05-18,230,4,2.16648,738.718704,0.5334,0,15.1,251.5,0,0,12.8,25.6,0,0.7
WB,2003,2003-05-18,230,4,3.973513846,792.812213178,0.5334,0,15.1,251.5,0,0,12.8,25.6,0,0.7
RB,2003,2003-05-19,231,4,1.962576,740.68128,0.4572,0,18.4,245.3,0,0,16.1,27.8,3.9,0.6
WB,2003,2003-05-19,231,4,3.764381538,796.576594716,0.4572,0,18.4,245.3,0,0,16.1,27.8,3.9,0.6
RB,2003,2003-05-20,232,4,1.758672,742.439952,0.381,0,18.5,226.9,0,0,16.1,27.8,4.4,2.1
WB,2003,2003-05-20,232,4,3.555249231,800.131843947,0.381,0,18.5,226.9,0,0,16.1,27.8,4.4,2.1
RB,2003,2003-05-21,233,1,1.886112,744.326064,0.15239999999999998,0.5,7,99.3,0,0,10.6,18.9,2.2,3.1
WB,2003,2003-05-21,233,1,3.764381538,803.896225485,0.15239999999999998,0.5,7,99.3,0,0,10.6,18.9,2.2,3.1
RB,2003,2003-05-22,234,4,1.65672,745.982784,0.15239999999999998,0,9.2,244.2,0,0,10,19.4,0,1
WB,2003,2003-05-22,234,4,2.927852308,806.824077793,0.15239999999999998,0,9.2,244.2,0,0,10,19.4,0,1
RB,2003,2003-05-23,235,4,1.503792,747.486576,0.07619999999999999,0,10.3,165.2,0,0,15,20,9.4,1.4
WB,2003,2003-05-23,235,4,2.509587692,809.333665485,0.07619999999999999,0,10.3,165.2,0,0,15,20,9.4,1.4
RB,2003,2003-05-24,236,1,1.52928,749.015856,0.0254,0.3,7.3,41.5,0,0,11.7,13.3,10,0.7
WB,2003,2003-05-24,236,1,2.509587692,811.843253177,0.0254,0.3,7.3,41.5,0,0,11.7,13.3,10,0.7
RB,2003,2003-05-25,237,1,1.860624,750.87648,0,0.3,9.3,84.2,0,0,14.4,18.9,9.4,0.9
WB,2003,2003-05-25,237,1,3.136984615,814.980237792,0,0.3,9.3,84.2,0,0,14.4,18.9,9.4,0.9
RB,2003,2003-05-26,238,1,2.013552,752.890032,0,0.5,8.6,22.7,0,0,12.8,14.4,11.1,0.6
WB,2003,2003-05-26,238,1,3.346116923,818.326354715,0,0.5,8.6,22.7,0,0,12.8,14.4,11.1,0.6
RB,2003,2003-05-27,239,1,2.5488,755.4388319999999,0,0,9.2,65.3,0,0,12.8,16.7,8.3,0.4
WB,2003,2003-05-27,239,1,3.973513846,822.299868561,0,0,9.2,65.3,0,0,12.8,16.7,8.3,0.4
RB,2003,2003-05-28,240,1,2.03904,757.4778719999999,0,0,9.8,84.5,0,0,13.3,18.3,8.3,0.5
WB,2003,2003-05-28,240,1,3.136984615,825.436853176,0,0,9.8,84.5,0,0,13.3,18.3,8.3,0.5
RB,2003,2003-05-29,241,1,2.80368,760.281552,0,2.8,9.6,59,0,0,15,19.4,10.6,1.7
WB,2003,2003-05-29,241,1,4.182646154,829.6194993299999,0,2.8,9.6,59,0,0,15,19.4,10.6,1.7
RB,2003,2003-05-30,242,4,3.8232,764.104752,0,0,9.6,156.1,0,0,12.8,15.6,10,2.3
WB,2003,2003-05-30,242,4,5.646572308,835.266071638,0,0,9.6,156.1,0,0,12.8,15.6,10,2.3
RB,2003,2003-05-31,243,1,2.497824,766.602576,0,0,11.3,105.3,0,0,14.4,20.6,8.3,0.5
WB,2003,2003-05-31,243,1,4.182646154,839.448717792,0,0,11.3,105.3,0,0,14.4,20.6,8.3,0.5
RB,2003,2003-06-01,244,1,3.05856,769.6611359999999,0,0.3,7.4,28.6,0,0,10,12.8,7.2,3.3
WB,2003,2003-06-01,244,1,4.8100430769999996,844.258760869,0,0.3,7.4,28.6,0,0,10,12.8,7.2,3.3
RB,2003,2003-06-02,245,4,3.05856,772.719696,0,0,8.2,220.9,0,0,10,17.8,1.7,3.5
WB,2003,2003-06-02,245,4,4.8100430769999996,849.068803946,0,0,8.2,220.9,0,0,10,17.8,1.7,3.5
RB,2004,2004-03-29,180,2,7.13664,577.150272,2.1082,0,3.8,229.6,0.016129032258064516,0.016129032258064516,6.1,14.4,-2.2,2.5
WB,2004,2004-03-29,180,2,9.6200861539999991,675.811052317,2.1082,0,3.8,229.6,0.016129032258064516,0.016129032258064516,6.1,14.4,-2.2,2.5
RB,2004,2004-03-30,181,2,6.372,583.522272,2.0827999999999998,0,4.3,235.5,0.016129032258064516,0.016129032258064516,6.1,15,-2.8,2
WB,2004,2004-03-30,181,2,8.783556923,684.59460924,2.0827999999999998,0,4.3,235.5,0.016129032258064516,0.016129032258064516,6.1,15,-2.8,2
RB,2004,2004-03-31,182,2,5.35248,588.874752,2.0574,0,2.4,59.7,0.016129032258064516,0.016129032258064516,2.8,6.7,-1.7,0.5
WB,2004,2004-03-31,182,2,6.901366154,691.495975394,2.0574,0,2.4,59.7,0.016129032258064516,0.016129032258064516,2.8,6.7,-1.7,0.5
RB,2004,2004-04-01,183,2,11.97936,600.854112,2.0065999999999997,2.3,2.1,30.3,0,0,7.8,11.7,3.3,2.2
WB,2004,2004-04-01,183,2,11.92054154,703.416516934,2.0065999999999997,2.3,2.1,30.3,0,0,7.8,11.7,3.3,2.2
RB,2004,2004-04-02,184,2,13.25376,614.107872,2.0065999999999997,3.6,0.2,26.6,0,0,3.3,5.6,1.1,1.8
WB,2004,2004-04-02,184,2,12.75707077,716.173587704,2.0065999999999997,3.6,0.2,26.6,0,0,3.3,5.6,1.1,1.8
RB,2004,2004-04-03,185,2,6.88176,620.989632,2.0065999999999997,0,0.3,34.1,0,0,4.4,7.2,1.1,0.2
WB,2004,2004-04-03,185,2,7.737895385,723.911483089,2.0065999999999997,0,0.3,34.1,0,0,4.4,7.2,1.1,0.2
RB,2004,2004-04-04,186,2,5.35248,626.342112,2.032,0.8,-0.7,54.1,0,0,1.1,5.6,-3.3,2.4
WB,2004,2004-04-04,186,2,6.064836923,729.976320012,2.032,0.8,-0.7,54.1,0,0,1.1,5.6,-3.3,2.4
RB,2004,2004-04-05,187,2,3.8232,630.165312,2.4892,0,-10.6,109.8,0,0,-5.6,-3.3,-7.8,5.8
WB,2004,2004-04-05,187,2,4.600910769,734.577230781,2.4892,0,-10.6,109.8,0,0,-5.6,-3.3,-7.8,5.8
RB,2004,2004-04-06,188,2,3.05856,633.223872,2.3367999999999998,0,-7.4,227.2,0,0,-1.1,3.9,-6.1,4.6
WB,2004,2004-04-06,188,2,3.973513846,738.550744627,2.3367999999999998,0,-7.4,227.2,0,0,-1.1,3.9,-6.1,4.6
RB,2004,2004-04-07,189,2,2.5488,635.77267199999994,2.3114,0,-1.1,203.7,0,0,2.8,9.4,-3.9,2.1
WB,2004,2004-04-07,189,2,3.555249231,742.105993858,2.3114,0,-1.1,203.7,0,0,2.8,9.4,-3.9,2.1
RB,2004,2004-04-08,190,2,2.5488,638.321472,2.286,0,0.7,191.5,0,0,2.8,10,-4.4,1.7
WB,2004,2004-04-08,190,2,3.555249231,745.661243089,2.286,0,0.7,191.5,0,0,2.8,10,-4.4,1.7
RB,2004,2004-04-09,191,2,2.5488,640.870272,2.2605999999999997,0,0,178,0,0,2.8,7.2,-1.7,2.2
WB,2004,2004-04-09,191,2,3.555249231,749.21649232,2.2605999999999997,0,0,178,0,0,2.8,7.2,-1.7,2.2
RB,2004,2004-04-10,192,2,2.42136,643.2916319999999,2.2605999999999997,0,-3,158.5,0,0,2.2,5.6,-1.1,4.1
WB,2004,2004-04-10,192,2,3.346116923,752.562609243,2.2605999999999997,0,-3,158.5,0,0,2.2,5.6,-1.1,4.1
RB,2004,2004-04-11,193,2,2.191968,645.4836,2.2605999999999997,0,-2.3,188.5,0,0,1.7,7.2,-4.4,1.7
WB,2004,2004-04-11,193,2,3.136984615,755.699593858,2.2605999999999997,0,-2.3,188.5,0,0,1.7,7.2,-4.4,1.7
RB,2004,2004-04-12,194,2,2.370384,647.853984,2.2098,0,1,230.3,0,0,2.2,11.1,-6.7,0.9
WB,2004,2004-04-12,194,2,3.346116923,759.045710781,2.2098,0,1,230.3,0,0,2.2,11.1,-6.7,0.9
RB,2004,2004-04-13,195,2,3.31344,651.167424,2.2352,9.4,0.1,11.7,0,0,4.4,6.7,1.7,1.2
WB,2004,2004-04-13,195,2,4.391778462,763.437489243,2.2352,9.4,0.1,11.7,0,0,4.4,6.7,1.7,1.2
RB,2004,2004-04-14,196,2,17.33184,668.499264,2.1336,0,2.1,59.1,0,0,5,7.8,2.2,2.7
WB,2004,2004-04-14,196,2,17.35798154,780.795470783,2.1336,0,2.1,59.1,0,0,5,7.8,2.2,2.7
RB,2004,2004-04-15,197,2,7.90128,676.400544,2.1336,0,-0.2,248.7,0,0,2.2,8.9,-4.4,3
WB,2004,2004-04-15,197,2,9.410953846,790.206424629,2.1336,0,-0.2,248.7,0,0,2.2,8.9,-4.4,3
RB,2004,2004-04-16,198,2,6.11712,682.517664,2.1082,0,2.4,251.1,0,0,3.3,12.8,-6.7,1.6
WB,2004,2004-04-16,198,2,7.319630769,797.526055398,2.1082,0,2.4,251.1,0,0,3.3,12.8,-6.7,1.6
RB,2004,2004-04-17,199,1,10.1952,692.712864,2.0827999999999998,1.5,8.3,99.5,0,0,9.4,20.6,-2.2,1.9
